station_name,station_code,state,railway_zone_code,latitude,longitude,is_junction,route_count,station_count_in_state
Bhupalsagar,BSJ,Rajasthan,NWR,24.8477620899,74.2116131934,False,0,645.0
Basukinath,BSKH,Jharkhand,ER,24.388941000000003,87.045099,True,2,270.0
Bhesana Manknaj,BSKN,Gujarat,WR,23.4987569498,72.3312086395,False,0,633.0
BANSKHO,BSKO,Rajasthan,,26.856115,76.142206,True,2,645.0
BASI KIRATPUR,BSKR,Uttar Pradesh,NR,29.497228000000003,78.213283,False,0,1205.0
BHUSAVAL JN,BSL,Maharashtra,,21.0472812,75.78867170000001,True,246,754.0
Bhasila,BSLA,West Bengal,ER,22.665494,88.65854499999999,False,0,713.0
BATASPUR,BSLE,West Bengal,,23.8802785594,87.6806814746,True,2,713.0
BSLX,BSLX,,,,,False,0,
BISANATTAM,BSM,Karnataka,,12.84262771,78.25031624,True,2,416.0
BANASANDRA,BSN,Karnataka,SWR,13.265332,76.659317,False,0,416.0
BILASPUR JN,BSP,Chhattisgarh,,22.057473,82.167585,True,129,162.0
BSPC,BSPC,,,,,False,0,
BIASPIND,BSPD,Punjab,,31.459179,75.632658,False,0,297.0
BISHANPUR HARYANA,BSPH,Haryana,NR,29.274012000000003,76.323906,False,0,201.0
BISPUR,BSPK,Odisha,,22.3740198995,84.9464074011,False,0,235.0
BASAMPALLE,BSPL,Andhra Pradesh,,14.31123523,77.74596344999999,True,2,574.0
BASSI PATHANAM,BSPN,Punjab,,30.6884592,76.4096692,True,2,297.0
BISHRAMPUR,BSPR,Chhattisgarh,SECR,23.179178,82.98289000000001,True,6,162.0
Banspani,BSPX,Orissa,SER,22.00024281,85.42341227,True,4,65.0
BARSI TAKLI,BSQ,Maharashtra,SCR,20.576054000000003,77.060902,False,0,754.0
BANSIPUR,BSQP,Bihar,,25.1245132245,86.1448204578,True,14,711.0
VASAI ROAD,BSR,Maharashtra,WR,19.3824486,72.8322217,True,94,754.0
BASARHIA HALT,BSRA,Bihar,,25.6921049276,85.8109824023,False,0,711.0
BESROLI,BSRL,Rajasthan,,26.990674,74.560725,True,2,645.0
BAGEVADI RD,BSRX,Karnataka,SWR,16.47986853,75.82814753,True,10,416.0
BAHADUR SINGH WALA,BSS,Punjab,NR,30.319025,75.858906,True,2,297.0
Basi Beriasal,BSSL,Rajasthan,WCR,25.024084,74.764318,False,0,645.0
BASTI,BST,Uttar Pradesh,,26.815678,82.77005899999999,True,78,1205.0
Basantapur,BSTP,Orissa,ECoR,21.548768,85.67658999999999,True,2,65.0
Bisalpur,BSUR,Uttar Pradesh,NER,28.290515999999997,79.812599,False,0,1205.0
Baneswar,BSW,West Bengal,NFR,26.388205,89.494466,False,0,713.0
Baiswara,BSWA,Uttar Pradesh,NR,26.284843,80.83471200000001,False,0,1205.0
BHEMSWADI,BSWD,Gujarat,,21.485727,71.357286,False,0,633.0
BASAR,BSX,Andhra Pradesh,SCR,18.86512,77.938506,True,40,574.0
BARSATHI,BSY,Uttar Pradesh,NR,25.564133,82.473946,False,0,1205.0
BARKISALALYA,BSYA,Bihar,,24.773978,84.178495,True,3,711.0
Bharwa Sumerpur,BSZ,Uttar Pradesh,NCR,25.825413,80.167419,True,3,1205.0
Barasat,BT,West Bengal,ER,22.72388,88.48348299999999,False,0,713.0
BIHTA,BTA,Bihar,,25.560948600000003,84.8740874,True,24,711.0
BUTI BORI,BTBR,Maharashtra,,20.91847276,79.01362896,True,2,754.0
Balaghat Junction,BTC,Madhya Pradesh,SECR,21.8116285,80.19988529999999,True,7,614.0
Balaghat,BTCN,Madhya Pradesh,,21.8111685,80.1994253,False,0,614.0
BOTAD JN,BTD,Gujarat,WR,22.1828706,71.6655966,True,19,633.0
BOTAD JN,BTDF,Gujarat,,22.1826706,71.6653966,False,0,633.0
Batadrowa Road,BTDR,Assam,NFR,26.466939,92.538085,False,0,278.0
BHARATPUR JN,BTE,Rajasthan,,27.237107,77.488613,True,79,645.0
BATHNAHA,BTF,Bihar,,26.341854,87.237767,False,0,711.0
BASHARATGANJ,BTG,Uttar Pradesh,NR,28.288009,79.2851956,True,4,1205.0
Bettadnagenhali,BTGH,Karnataka,SWR,14.1738302683,76.2593350818,False,0,416.0
BETTIAH,BTH,Bihar,ECR,26.8058847,84.5229561,True,18,711.0
BITHAULI,BTHL,Bihar,,25.817069,85.29179,False,0,711.0
BHATINDA JN,BTI,Punjab,NR,30.209488,74.932083,True,48,297.0
BHATINDA B CABIN,BTIB,Punjab,,30.150805,74.940231,False,0,297.0
BHATINDA CANTT,BTIC,Punjab,NR,30.19088,74.954044,True,3,297.0
BISHNATHGANJ,BTJ,Uttar Pradesh,NR,25.801897,81.935379,True,4,1205.0
BHATKAL,BTJL,Karnataka,KR,13.98866,74.5655589,True,30,416.0
BANKATA,BTK,Bihar,,26.265917,84.09492,True,6,711.0
Bathna Krittibas Halt,BTKB,West Bengal,ER,23.236313600000003,88.48266943,False,0,713.0
BHARATKUND,BTKD,Uttar Pradesh,NR,26.6360965,82.12739309999999,False,0,1205.0
Bhatkal,BTKL,Karnataka,KR,13.987012001486876,74.56730199046433,False,0,416.0
BHARAT KUP,BTKP,Uttar Pradesh,NCR,25.217166,80.76767899999999,True,4,1205.0
BORTALAO,BTL,Chhattisgarh,,21.218301,80.626207,True,2,162.0
Battulapuram,BTM,Andhra Pradesh,SCR,13.74759508,78.30580244,False,0,574.0
BHARTNAGAR,BTNR,Telangana,,17.46139991,78.42819281999999,False,0,150.0
BHITAURA,BTO,Uttar Pradesh,,28.469954,79.306506,True,4,1205.0
BABATPUR,BTP,Uttar Pradesh,,25.453616,82.8800248,True,12,1205.0
Bethampurdi,BTPD,Andhra Pradesh,SCR,17.543986,80.573657,True,4,574.0
Betheria Ghola,BTPG,West Bengal,ER,22.350122,88.573321,False,0,713.0
CHAKIA THERMAL HALT,BTPH,Bihar,,25.4012639369,86.01624276369999,False,0,711.0
Betnoti,BTQ,Orissa,SER,21.741339999999997,86.8435187,True,2,65.0
BUTARI,BTR,Punjab,,31.556444,75.183274,True,2,297.0
BANTHRA,BTRA,Uttar Pradesh,,27.929239,79.82818,True,4,1205.0
Bitrol,BTRI,Uttar Pradesh,NER,27.984069,78.92398,False,0,1205.0
BASTOI HALT,BTRO,Uttar Pradesh,,27.66742,78.285451,False,0,1205.0
BASTA,BTS,Odisha,,21.7029241,87.0637831,True,8,235.0
BHATISUDA,BTSD,Madhya Pradesh,,23.392187,75.421478,True,3,614.0
Batasi,BTSI,West Bengal,,26.606703,88.175047,False,0,713.0
BHUTESHWAR,BTSR,Uttar Pradesh,,27.50137,77.66784,False,1,1205.0
BHATNI JN,BTT,Uttar Pradesh,,26.381257,83.934035,True,50,1205.0
BHATIAN,BTTN,Punjab,,31.071444,75.780007,False,0,297.0
BITRAGUNTA,BTTR,Andhra Pradesh,,14.7685848,79.98314599999999,True,24,574.0
BARAUT,BTU,Uttar Pradesh,NR,29.09692,77.273006,True,4,1205.0
BAITARANI ROAD,BTV,Odisha,,20.986996,86.23539299999999,True,4,235.0
BATUVA,BTVA,Andhra Pradesh,,18.34308678,83.62409646,False,0,574.0
BARSI TOWN,BTW,Maharashtra,CR,18.240993,75.718169,True,16,754.0
BETWA CABIN,BTWN,Madhya Pradesh,,23.509200999999997,77.787463,False,0,614.0
BELA TAL,BTX,Uttar Pradesh,NCR,25.2767862477,79.55448188960001,True,4,1205.0
Bethuadahari,BTY,West Bengal,ER,23.610275,88.384597,True,10,713.0
Bhatariya,BTYA,Gujarat,,23.438252,72.274465,False,0,633.0
BALIMARA,BTZ,Assam,NFR,27.236868,95.333576,False,0,278.0
BASWA,BU,Haryana,NWR,27.149686000000003,76.575644,True,9,201.0
BARADWAR,BUA,Chhattisgarh,,22.011725,82.813724,True,10,162.0
Bissau,BUB,Rajasthan,NWR,28.2401014,75.0612084,False,0,645.0
BHUTAKIA BHIMSA,BUBR,Gujarat,,23.53354,70.908462,False,0,633.0
BURAHA BHARTHA,BUBT,Uttar Pradesh,NCR,27.108219,78.67032900000001,False,0,1205.0
BADLAPUR,BUD,Maharashtra,,19.1663883,73.2390496,True,6,754.0
BHUDA,BUDA,Rajasthan,,27.1289860174,76.8145379749,False,0,645.0
Bundi,BUDI,Rajasthan,WCR,25.407922,75.65069899999999,True,14,645.0
BADMAL,BUDM,Odisha,,20.3849,83.27114900000001,True,12,235.0
BAUDPUR,BUDR,Odisha,,21.063446010800003,86.4629040051,False,0,235.0
BARUNA,BUE,Bihar,,25.569781000000003,84.08917199999999,False,0,711.0
Bimlagarh Junction,BUF,Orissa,SER,21.964332,85.017326,False,0,65.0
BAGAHA,BUG,Bihar,ECR,27.130045000000003,84.066991,True,16,711.0
Buglanwali,BUGL,Rajasthan,NWR,29.79175066957987,74.23897337168455,False,0,645.0
BHURJIHA BARAGN,BUGN,Uttar Pradesh,,27.638101,80.726312,False,0,1205.0
Bugia Halt,BUGY,Rajasthan,,29.38048,73.608155,False,0,645.0
BURHAR,BUH,Madhya Pradesh,,23.213204,81.528406,True,23,614.0
BALLIA,BUI,Bihar,,25.76057,84.15311999999999,True,56,711.0
BARAUNI FLAG,BUJ,Bihar,,25.4735905867,85.96507848819999,False,0,711.0
BHALULATA,BUL,Jharkhand,,22.266491,85.060382,True,4,270.0
BOMMASAMUDRAM,BUM,Tamil Nadu,,13.044566,79.176067,False,0,557.0
BARIARPUR,BUP,Bihar,,25.2810286076,86.5740372229,True,34,711.0
BABUPETH,BUPH,Maharashtra,,19.923131,79.313027,True,2,754.0
Bargi,BUQ,Madhya Pradesh,SECR,22.995932999999997,79.875125,True,9,614.0
BINDAURA,BUR,Uttar Pradesh,,27.0210232397,81.3252031305,False,0,1205.0
Bahuara,BURA,Bihar,,25.8968700235,84.7834807544,False,0,711.0
BURNPUR,BURN,West Bengal,SER,23.6719137,86.9386234,True,17,713.0
BADAUSA,BUS,Uttar Pradesh,NCR,25.248423000000003,80.651011,False,0,1205.0
BAYTU,BUT,Rajasthan,NWR,25.897537999999997,71.76868,True,8,645.0
BHADUTALA,BUTA,West Bengal,SER,22.485657,87.3208,False,0,713.0
BHADANPUR,BUU,Madhya Pradesh,WCR,24.16808,80.679777,True,2,614.0
BURHWAL,BUW,Uttar Pradesh,,27.087081,81.39016,True,12,1205.0
BHANDAK,BUX,Maharashtra,,20.084262,79.112528,True,5,754.0
BABHNAN,BV,Uttar Pradesh,,26.938525,82.500127,True,19,1205.0
BAURIA JN,BVA,West Bengal,,22.5035911202,88.1635216052,True,4,713.0
BVAC,BVAC,,,,,False,0,
BHADBHADAGHAT,BVB,Madhya Pradesh,,23.375165,77.535282,True,2,614.0
BVBC,BVBC,,,,,False,0,
BHAVNAGAR TERMINUS,BVC,Gujarat,WR,21.781668,72.141059,True,16,633.0
BALLABGARH,BVH,Haryana,,28.3408609239,77.312775968,True,27,201.0
BORIVALI,BVI,Maharashtra,WR,19.228739,72.85641199999999,True,120,754.0
BIKKAVOLU,BVL,Andhra Pradesh,,16.9693168335,82.031148067,True,5,574.0
BAYYAVARAM,BVM,Andhra Pradesh,,17.660147,82.930592,True,2,574.0
BISWAN,BVN,Uttar Pradesh,,27.4894825714,80.990464292,True,2,1205.0
BHAVANI NAGAR,BVNR,Maharashtra,CR,17.156895,74.312946,True,3,754.0
BOGOLU,BVO,Andhra Pradesh,,15.473393,77.914295,False,0,574.0
BHAVANAGAR PARA,BVP,Gujarat,WR,21.77089,72.11868199999999,True,8,633.0
BHILAVDI,BVQ,Maharashtra,CR,17.008048,74.51678100000001,True,7,754.0
BANAVAR,BVR,Karnataka,SWR,13.395698823,76.1400537476,False,0,416.0
Bhimavaram Junction,BVRM,Andhra Pradesh,SCR,16.543097,81.538335,True,8,574.0
BHIMAVARAM TOWN,BVRT,Andhra Pradesh,SCR,16.547348,81.516853,True,25,574.0
BHIVPURI ROAD,BVS,Maharashtra,,18.970654999999997,73.331324,False,0,754.0
Bahminiwala,BVW,Punjab,NR,30.54894,74.19313199999999,False,0,297.0
Naloi Barwa,BVZ,Haryana,,28.96314483,75.62385717000001,False,1,201.0
BIWAI,BW,Rajasthan,,27.1106230397,76.6960924713,False,0,645.0
BHINWALIYA,BWA,Rajasthan,NWR,25.5596627,73.4924808,True,2,645.0
BAGWALI,BWB,Punjab,NWR,30.033152,74.772519,True,4,297.0
Bewar Bhojan,BWBN,Rajasthan,,28.5476822027,75.5683413623,False,0,645.0
Banwali,BWC,Rajasthan,NWR,29.91997899999999,74.029894,False,0,645.0
BELVANDI,BWD,Maharashtra,,18.710718,74.621981,True,6,754.0
BUTEWALA,BWF,Punjab,NR,31.080357,74.896803,False,0,297.0
BHADAURA,BWH,Uttar Pradesh,,25.4504253,83.738354,True,12,1205.0
BILWAI,BWI,Uttar Pradesh,,26.158966,82.665181,True,4,1205.0
Bhawanipatna,BWIP,Odisha,,19.93393,83.15839799999999,True,2,235.0
Bawani Khera,BWK,Haryana,NWR,28.939509,76.032707,True,4,201.0
BAWAL,BWL,Haryana,NWR,28.070281,76.572402,True,5,201.0
BHAWANI MANDI,BWM,Madhya Pradesh,,24.419472000000003,75.82981,True,39,614.0
BARDDHAMAN JN,BWN,West Bengal,,23.249718,87.87028099999999,True,152,713.0
BWND,BWND,,,,,False,0,
Buramara,BWO,Jharkhand,,22.107567000000003,86.650295,False,0,270.0
Bhawanipur Kalan,BWP,Uttar Pradesh,NER,27.415623,82.161102,False,0,1205.0
BHAWANIPUR BIHAR,BWPB,Bihar,,25.5946164603,87.8677507141,False,0,711.0
Balwant Pura Chelasi,BWPL,Rajasthan,NWR,27.9104715,75.44328689999999,False,0,645.0
BARWA SAGAR,BWR,Uttar Pradesh,NCR,25.351848,78.731628,True,6,1205.0
BHARATWADA,BWRA,Maharashtra,,21.231695,79.0171081,False,0,754.0
BADWASI,BWS,Rajasthan,,27.311355,73.663015,True,2,645.0
BIJWASAN,BWSN,Delhi NCT,NR,28.536700000000003,77.051292,False,1,28.0
BANGARAPET,BWT,Karnataka,,12.984808,78.178188,True,70,416.0
Bhiwapur,BWV,Maharashtra,SECR,20.76925671,79.51148736,False,0,754.0
Barwaha,BWW,Madhya Pradesh,WR,22.2554459,76.0302621,True,4,614.0
BAHMAN DIWANA,BWX,Punjab,NR,30.225526,74.849153,False,1,297.0
Baddowal,BWZ,Punjab,NR,30.862117,75.742678,False,0,297.0
Balod,BXA,Chhattisgarh,SECR,20.740984,81.205261,True,2,162.0
Banga,BXB,Punjab,NR,31.177139,75.999562,False,0,297.0
Barwala,BXC,Haryana,NR,29.367534,75.88703100000001,True,2,201.0
Barsuan,BXF,Odisha,SER,21.847398,85.119799,False,0,235.0
Bhanga,BXG,Assam,NFR,24.857347,92.457351,False,0,278.0
Boxirhat,BXHT,West Bengal,,26.307287,89.751593,False,0,713.0
BOKAJAN,BXJ,Assam,NFR,26.018426,93.779466,True,16,278.0
BANDARKHAL,BXK,Assam,NFR,25.069785,92.800717,False,0,278.0
BHEDUASOL,BXL,West Bengal,SER,23.1943639299,87.13517327999999,False,0,713.0
BILLI,BXLL,Uttar Pradesh,ECR,24.453381,83.011944,False,0,1205.0
BELRAYAN,BXM,Uttar Pradesh,NER,28.379381,80.915268,True,2,1205.0
BAYANA JN,BXN,Rajasthan,WCR,26.916354,77.29713100000001,True,41,645.0
BARPATHAR,BXP,Assam,NFR,26.274562,93.899672,True,6,278.0
BRUNDAMAL,BXQ,Odisha,,21.806503000000003,84.016216,False,0,235.0
BUXAR,BXR,Bihar,,25.562067,83.982184,True,84,711.0
PICHCHANDARKOVL,BXS,Tamil Nadu,,10.881112,78.720236,False,0,557.0
Bamanhat,BXT,West Bengal,NFR,26.076284459879247,89.62797752581537,False,0,713.0
Bordhal,BXY,Madhya Pradesh,CR,21.997011,78.348164,True,3,614.0
BYCULLA,BY,Maharashtra,CR,18.97695,72.833211,False,0,754.0
BELLARY CANT,BYC,Karnataka,SWR,15.150286,76.89450500000001,True,5,416.0
BYADGI,BYD,Karnataka,SWR,14.6997230018,75.4900954675,True,4,416.0
BANSI BOHERA,BYE,Rajasthan,,24.363232999999997,74.38867400000001,False,0,645.0
BHITI,BYH,Uttar Pradesh,NER,25.333548,82.261348,False,0,1205.0
BARYA RAM,BYHA,Uttar Pradesh,NR,25.566931,82.22659200000001,False,1,1205.0
BELHA,BYL,Chhattisgarh,,21.961973,82.077189,True,17,162.0
BANAHI,BYN,Bihar,,25.561301,84.389916,True,10,711.0
MOOKAMBIKA ROAD,BYNR,Karnataka,KR,13.87259,74.63279,True,24,416.0
BAYALUVADDIGERI,BYO,Karnataka,,15.230476,76.533248,False,0,416.0
Baijnathpur,BYP,Bihar,ECR,25.901014,86.653766,False,0,711.0
Baiyyappanahalli,BYPA,Karnataka,,12.9912,77.651853,False,0,416.0
BAIYYAPPANAHALI,BYPL,Karnataka,,12.990198,77.650886,True,10,416.0
BAIYYAPPANAHALLI YARD CABIN,BYPY,Karnataka,,13.0067311694,77.62557964230001,False,0,416.0
Bahai,BYQ,Uttar Pradesh,,26.122334,81.01527999999999,False,0,1205.0
BHAYANDAR,BYR,Maharashtra,WR,19.311766,72.85303900000001,False,1,754.0
BARSALI,BYS,Madhya Pradesh,,21.909813,78.03136099999999,True,2,614.0
Basulyasutahata,BYSA,West Bengal,SER,22.12030128,88.13056325,False,0,713.0
BHATAPARA,BYT,Chhattisgarh,,21.732464,81.946062,True,73,162.0
BETGARA,BYXA,West Bengal,,26.612665,88.885559,False,0,713.0
BYREE,BYY,Odisha,,20.628257,86.034947,False,0,235.0
BHARUR,BZ,Punjab,NR,30.165006839,75.8156104224,False,0,297.0
VIJAYAWADA JN,BZA,Andhra Pradesh,,16.518262,80.61864800000001,True,312,574.0
BARRA BAZAR,BZB,West Bengal,,22.590907,88.351803,False,0,713.0
BASERIA,BZE,Jharkhand,,23.786754,86.381653,False,0,270.0
Bilga,BZG,Punjab,NR,31.058267,75.66684099999999,True,2,297.0
Bazurghat,BZGT,Assam,NFR,24.607593,92.383418,False,0,278.0
BAZIDA JATAN,BZJT,Haryana,,29.613391,76.965812,False,0,201.0
BHAINI KHURD,BZK,Haryana,,29.751544,76.95536200000001,False,0,201.0
BELANAGAR,BZL,West Bengal,,22.661605,88.318224,False,0,713.0
BAZARSAU,BZLE,West Bengal,ER,23.8757926,88.1828793,True,9,713.0
BHIMSEN,BZM,Uttar Pradesh,,26.419754,80.21814499999999,True,12,1205.0
BAGNAN,BZN,West Bengal,,22.462515,87.97071100000001,True,8,713.0
BARSOLA,BZO,Haryana,NR,29.394379,76.231711,True,3,201.0
BISRA,BZR,Odisha,,22.248412,84.998591,True,8,235.0
BANSJORA,BZS,Jharkhand,,23.789931,86.354545,False,0,270.0
BETUL,BZU,Madhya Pradesh,,21.896393,77.90589700000001,True,83,614.0
BASAI,BZY,Madhya Pradesh,,25.142923,78.394254,True,5,614.0
CHAKIA,CAA,Bihar,ECR,26.417182,85.04636,True,14,711.0
BHILAI CABIN,CABN,Chhattisgarh,,21.236052,81.499084,False,0,162.0
CHHANERA,CAER,Madhya Pradesh,WCR,21.963965,76.707775,True,10,614.0
Chanda Fort,CAF,Maharashtra,SECR,19.9400612,79.3122585,True,2,754.0
CHHABRA GUGOR,CAG,Rajasthan,WCR,24.680339,76.850989,True,12,645.0
CHANPATIA,CAI,Bihar,ECR,26.94163,84.53063900000001,True,4,711.0
CHAKRAJ MAL,CAJ,Uttar Pradesh,,29.249784,78.536047,False,0,1205.0
CHHOTA AMBANA,CAM,Jharkhand,,23.762753179999997,86.57461305,False,0,270.0
CHAMUA,CAMU,Bihar,ECR,27.1377021778,84.40083419070001,False,0,711.0
KANNUR,CAN,Kerala,SR,11.8706942,75.3683267,True,92,183.0
CHAURADANO,CAO,Central Region,,26.85049224,85.01767731,False,0,7.0
CHATRAPUR,CAP,Odisha,,19.3589572,84.97327299999999,True,38,235.0
Chhapra Jn,CAPA,Bihar,,25.787896,84.724365,False,0,711.0
CHATRAPUR COURT,CAPC,Odisha,,19.358941,84.982543,False,0,235.0
KANYAKUMARI,CAPE,Tamil Nadu,SR,8.088028,77.542504,True,18,557.0
CHUNAR,CAR,Uttar Pradesh,,25.103351,82.874703,True,37,1205.0
CHAS ROAD,CAS,West Bengal,,23.415513,86.225425,False,0,713.0
CHHANSARA,CASA,Gujarat,,23.767566,71.276337,False,0,633.0
CHATTAR HAT,CAT,West Bengal,,26.548827,88.323376,False,0,713.0
CHHATA ASCHAURA,CATA,Bihar,,25.824617,84.253936,False,0,711.0
Chataud,CATD,Chhattisgarh,SECR,21.015051,81.73716,False,0,162.0
CHAUHANI,CAZ,Madhya Pradesh,,23.332144,76.264491,False,0,614.0
COIMBATORE JN,CBE,Tamil Nadu,,10.997639,76.966298,True,124,557.0
COIMBATORE NORTH,CBF,Tamil Nadu,,11.019937,76.954304,True,109,557.0
Charbhuja Road,CBG,Rajasthan,NWR,25.352227999999997,73.946241,True,2,645.0
CHAUBE,CBH,Jharkhand,,24.2372952691,85.8160239368,False,0,270.0
CLUTTER BUCK GANJ,CBJ,Uttar Pradesh,,28.396895,79.371946,True,4,1205.0
CHACHAURA BINAGANJ,CBK,Madhya Pradesh,,24.178144,77.01660299999999,True,12,614.0
CUMBUM,CBM,Andhra Pradesh,,15.592947,79.110832,True,16,574.0
CHIT BARAGAON,CBN,Uttar Pradesh,NER,25.744109,84.00154,True,2,1205.0
Chik Ballapur,CBP,Karnataka,SWR,13.4313153,77.7325398,False,0,416.0
CHAUBEPUR,CBR,Uttar Pradesh,,26.598927999999997,80.21142400000001,False,0,1205.0
Chaibasa,CBSA,Jharkhand,SER,22.560494,85.812342,True,6,270.0
CHARBATIA,CBT,Odisha,,20.5693839,85.9113306,False,0,235.0
Chinna Babu Samudram,CBU,Tamil Nadu,SR,11.919465,79.686417,True,2,557.0
CHAND BHAN,CBX,Punjab,NR,30.445148,74.88002100000001,False,0,297.0
Churaibari,CBZ,Tripura,NFR,24.433621,92.241248,False,0,17.0
CHAURI CHAURA,CC,Uttar Pradesh,,26.673882,83.545894,True,15,1205.0
CHIGICHERLA,CCA,Andhra Pradesh,,14.517474,77.68348800000001,True,4,574.0
BMY C CABIN,CCAB,Chhattisgarh,,21.209789,81.44306300000001,False,0,162.0
Chicholi Buzurg,CCBG,Maharashtra,,20.613113,79.912753,False,0,754.0
CHICHONDA,CCD,Madhya Pradesh,,21.709709,78.352032,False,0,614.0
CHINCHVAD,CCH,Maharashtra,,18.638903,73.79139199999999,True,16,754.0
Chinnekuntapali,CCI,Andhra Pradesh,SCR,14.4427884187,77.8420563,True,2,574.0
CHICHAKI,CCK,Jharkhand,,24.053224666,85.9917268481,True,2,270.0
CHANCHELAV,CCL,Gujarat,,22.79582544,73.71433934,False,0,633.0
CCLINK-WEST,CCLW,West Bengal,,22.657411,88.305512,False,0,713.0
Chicholi,CCO,Maharashtra,,21.458741,79.702691,False,0,754.0
Chhuchhapura Junction,CCP,Gujarat,WR,22.214729,73.594519,False,0,633.0
CC RLY LINK CAB,CCRL,West Bengal,,22.652855,88.315286,False,0,713.0
CCSJ,CCSJ,,,,,False,0,
KAKINADA TOWN,CCT,Andhra Pradesh,SCR,16.9670099,82.2329218,True,18,574.0
CHANDRAPUR,CD,Maharashtra,,19.960126,79.300505,True,69,754.0
CHUDA,CDA,Gujarat,WR,22.4952113502,71.7500982013,True,4,633.0
CHANDANPUR,CDAE,West Bengal,,22.8813,88.17617700000001,False,0,713.0
CHAUDHRIBANDH,CDB,Jharkhand,,24.1118528783,85.9464457367,False,0,270.0
CHEDHABANNI HALT,CDBN,Bihar,,25.491823628699997,86.5971965247,False,0,711.0
Chandod,CDD,Gujarat,WR,21.99195697308774,73.45218163914979,False,0,633.0
CHANDIGARH,CDG,Chandigarh,NR,30.7019773,76.82208,True,63,2.0
CHANDRAKONA RD,CDGR,West Bengal,SER,22.739076,87.340588,True,14,713.0
Chakdaha,CDH,West Bengal,ER,23.078406,88.529672,True,4,713.0
CHANDNI,CDI,Madhya Pradesh,CR,21.427164,76.350657,False,0,614.0
CHANDKHERA ROAD,CDK,Gujarat,WR,23.111868,72.563224,False,0,633.0
CHODIALA,CDL,Uttar Pradesh,,29.896398,77.738546,False,0,1205.0
Chandlodiya,CDLD,Gujarat,WR,23.0751633,72.5440359,False,0,633.0
CHIDAMBARAM,CDM,Tamil Nadu,SR,11.391471,79.7033411,True,28,557.0
Chandeshwarsthan,CDMA,Bihar,ECR,26.3332565,86.3107502,False,0,711.0
CHANDAULI MJHWR,CDMR,Uttar Pradesh,,25.261093,83.267724,True,7,1205.0
CHANDANAGAR,CDNR,Telangana,,17.487697,78.333575,False,0,150.0
CHADOTAR,CDQ,Gujarat,WR,24.18394723,72.37251094,False,0,633.0
CHANDERA,CDRA,Kerala,SR,12.179818,75.168292,False,0,183.0
CHHANDRAULI,CDRL,Uttar Pradesh,,26.699202,81.23044,False,1,1205.0
CHANDISAR,CDS,Gujarat,WR,24.2064915,72.3128162,False,0,633.0
CHANDRESAL,CDSL,Rajasthan,WCR,25.212948,75.943986,True,2,645.0
CHHARODI,CE,Gujarat,,23.0491235176,72.2509186072,True,4,633.0
CHEBROL,CEL,Andhra Pradesh,,16.819948,81.396533,True,4,574.0
CHEEKATEEGALPLM,CEM,Andhra Pradesh,,16.011698,79.682842,True,4,574.0
CHEGRO,CEME,Jharkhand,,24.0842485151,85.964766012,False,0,270.0
CHIHERU,CEU,Punjab,,31.262694745,75.70669127869999,False,1,297.0
CHAKITING,CFG,Assam,NFR,26.5616754046,94.0956546234,False,0,278.0
Canning,CG,West Bengal,ER,22.313264,88.667458,False,0,713.0
CHENGEL,CGA,West Bengal,,22.486845,88.13891000000001,False,0,713.0
Charghat Pipari,CGE,Madhya Pradesh,,23.037538,79.922584,False,0,614.0
CHARALI,CGF,Assam,NFR,27.4496656596,95.3509509503,False,0,278.0
CHOLANG,CGH,Punjab,NR,31.61726,75.639894,False,0,297.0
CHINNADAGUDI,CGHD,Karnataka,SWR,12.084594,76.732445,False,0,416.0
CHANDRAGIRI,CGI,Andhra Pradesh,,13.61173,79.31221500000001,True,4,574.0
CHANDAGIRIKOPAL,CGKP,Karnataka,SWR,12.478701999999998,76.716049,False,0,416.0
CHANDAGIRIKOPAL,CGKR,Karnataka,?,12.485167,76.730177,False,0,416.0
CHENGALPATTU,CGL,Tamil Nadu,,12.692863999999998,79.981519,True,72,557.0
Changotola,CGLA,Madhya Pradesh,?,22.2299461588,80.11878948120001,True,3,614.0
CHIRGAON,CGN,Madhya Pradesh,,25.575053,78.805761,True,11,614.0
CHHIDGAON,CGO,Madhya Pradesh,WCR,22.406953,77.314105,False,0,614.0
CHAYGAON,CGON,Assam,NFR,26.064069107,91.3952511639,False,0,278.0
CHANDAN NAGAR,CGR,West Bengal,,22.867469999999997,88.354421,True,11,713.0
CHANGSARI,CGS,Assam,,26.256204,91.693023,True,6,278.0
CHEGUNTA,CGTA,Karnataka,,16.48536136,77.30225045,False,0,416.0
CHINGAVANAM,CGV,Kerala,,9.537757,76.525885,False,0,183.0
Chargola,CGX,Assam,NFR,24.845884,92.416794,False,0,278.0
CHANGANASERI,CGY,Kerala,,9.449881,76.54841400000001,True,30,183.0
CHANDAUSI JN,CH,Uttar Pradesh,NR,28.458626,78.780268,True,26,1205.0
CHAWAPALL,CHA,Punjab,,30.7594625741,76.127464975,True,2,297.0
Chaf Halt,CHAF,Uttar Pradesh,,26.8285100187,84.0939686646,False,0,1205.0
CHAILAHA HALT,CHAH,Bihar,,26.6748122335,84.89464732670001,False,0,711.0
CHARMAL,CHAR,Odisha,,21.095391,84.204417,False,0,235.0
CHABUA,CHB,Assam,NFR,27.481420709,95.1720581342,True,2,278.0
Chandkhira Bagn,CHBN,Assam,NFR,24.515852,92.287381,False,0,278.0
